,Data,precipitacao_observada,Horario,Datetime,Piratin2_ws10,Piratin2_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Piratin2,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Piratin2,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-06 15:00:00,2021-09-06,0.0,15:00:00,2021-09-06 15:00:00,4.52813,218.038,4.02837,207.32,4.54735,227.13,3.71436,220.572,4.45561,215.011,4.36255,228.942,3.95594,209.664,4.67625,224.697,4.46146,207.957,0.026024,0.00645005,0.0609707,0.0818005,0.00758223,0.117235,0.047229,0.0238715,0.00119878,22.0893,22.4612,21.2487,22.5453,22.0805,21.3113,22.5981,21.149,22.5905
2021-09-06 16:00:00,2021-09-06,0.0,16:00:00,2021-09-06 16:00:00,5.01267,212.043,4.54267,203.184,4.85957,218.215,4.14279,213.584,4.89212,209.225,4.72443,218.17,4.46272,205.834,4.94272,216.699,4.98603,203.249,0.000709996,0.00045602,0.00041233,0.0063559,7.37607e-07,0.0065902,0.0118483,3.23728e-05,5.05522e-06,22.1285,22.4049,21.3326,22.7243,22.0745,21.4074,22.621,21.2049,22.5457
2021-09-06 17:00:00,2021-09-06,0.0,17:00:00,2021-09-06 17:00:00,4.98553,205.709,4.61217,200.117,4.95356,208.25,4.24023,206.908,4.79279,204.653,4.93313,208.457,4.55149,202.557,4.95691,208.397,4.92907,201.219,0.0051622,0.00618198,0.00316698,0.00296493,0.00378129,0.00122327,0.00811663,0.0066494,0.00219751,21.7222,21.6976,21.4273,22.3036,21.4405,21.458,22.0168,21.3079,21.7026
2021-09-06 18:00:00,2021-09-06,0.0,18:00:00,2021-09-06 18:00:00,4.53644,192.631,4.34905,185.388,4.45001,195.734,3.6728,194.776,4.62157,190.069,4.34309,195.56,3.97384,189.072,4.61081,194.642,4.916,185.199,0.0986055,0.097307,0.081734,0.109836,0.11651,0.0913049,0.12945,0.0906006,0.113102,21.5352,21.15,21.5348,22.1555,21.4176,21.5627,21.454,21.3994,21.4361
2021-09-06 19:00:00,2021-09-06,0.0,19:00:00,2021-09-06 19:00:00,5.38677,186.043,5.09325,180.806,5.27487,188.364,4.44141,187.101,5.30143,184.646,5.24205,187.543,4.79451,182.919,5.37406,188.143,5.48411,181.854,0.0986055,0.097307,0.081734,0.109836,0.11651,0.0913049,0.129453,0.0906006,0.113102,21.8042,21.5281,21.5739,22.3928,21.5086,21.6096,21.8864,21.4441,21.6859
2021-09-06 20:00:00,2021-09-06,0.0,20:00:00,2021-09-06 20:00:00,4.54132,187.962,4.31425,181.019,4.57418,191.213,3.67183,188.942,4.58297,186.712,4.46896,190.115,3.95999,183.291,4.73852,191.027,4.71819,183.011,0.0934434,0.091125,0.078567,0.106871,0.112728,0.0900817,0.121343,0.0839512,0.110905,21.4433,20.9475,21.4946,22.0391,21.183,21.543,21.3243,21.3641,21.1083
2021-09-06 21:00:00,2021-09-06,0.0,21:00:00,2021-09-06 21:00:00,3.49266,187.825,3.89196,180.488,4.20947,191.748,3.37613,189.397,4.02639,186.305,4.10663,191.047,3.08559,183.197,4.37676,191.054,4.10933,182.791,0.0,0.0,0.0,0.0,0.0,0.0,2.6077e-06,0.0,0.0,20.455,20.52,21.4753,21.6927,20.726,21.5093,20.4692,21.3413,20.6358
2021-09-06 22:00:00,2021-09-06,0.0,22:00:00,2021-09-06 22:00:00,3.72629,184.841,3.59769,179.521,4.13712,181.563,3.48626,183.011,3.8947,187.624,4.31215,176.208,3.63777,183.016,3.96124,194.607,4.20682,180.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7145,20.1472,21.0406,21.2007,20.4024,20.9637,20.5355,20.8838,20.3308
2021-09-06 23:00:00,2021-09-06,0.0,23:00:00,2021-09-06 23:00:00,2.59161,195.336,2.87585,180.577,2.98665,207.187,2.64517,194.176,3.14916,195.85,3.13001,202.37,2.10061,185.766,3.23263,206.528,3.28285,187.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0736,19.6321,20.887,20.986,20.2756,20.993,19.2146,20.7564,20.0893
2021-09-07 00:00:00,2021-09-07,0.0,00:00:00,2021-09-07 00:00:00,2.57245,72.621,2.96056,86.5134,2.98897,74.4992,2.48745,71.5675,2.86656,78.5075,3.19696,75.0515,2.75233,80.7073,2.87331,77.7022,3.31544,89.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.226,22.2642,22.1912,22.2186,22.2329,22.1852,22.2553,22.1967,22.2727
2021-09-07 01:00:00,2021-09-07,0.0,01:00:00,2021-09-07 01:00:00,1.83368,137.93,1.95153,139.576,2.28262,137.182,1.69945,137.859,2.00514,138.289,2.30837,137.308,1.58102,140.971,2.43886,137.074,2.17323,139.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6387,19.2371,21.6899,21.837,19.5568,21.7175,19.6416,21.6131,19.6104
2021-09-07 02:00:00,2021-09-07,0.0,02:00:00,2021-09-07 02:00:00,1.87504,120.699,1.899,125.504,2.53801,115.754,1.48321,117.379,2.094,123.052,2.46355,115.535,1.41721,119.847,2.65494,117.319,2.18392,127.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3473,18.8404,21.6315,21.6367,19.2546,21.6855,19.2918,21.5289,19.2194
2021-09-07 03:00:00,2021-09-07,0.0,03:00:00,2021-09-07 03:00:00,1.8303,103.326,2.01635,111.277,2.4145,97.1756,1.57219,99.1196,2.06858,107.767,2.2513,97.3615,1.65348,107.212,2.80402,101.295,2.17753,112.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0619,18.5529,21.4748,21.5119,18.9519,21.5392,18.9288,21.3932,18.865
2021-09-07 04:00:00,2021-09-07,0.0,04:00:00,2021-09-07 04:00:00,2.14151,92.1332,2.37459,102.014,3.14703,88.177,2.04684,89.5486,2.54108,97.701,2.90187,86.4593,1.94788,95.1775,3.41708,90.9031,2.77316,105.112,0.00840605,0.0104599,0.00199379,0.00693854,0.00643703,0.000290646,0.0116815,0.00483018,0.00489372,20.9352,20.4178,21.5568,21.596,20.7898,21.5949,20.7571,21.4663,20.6664
2021-09-07 05:00:00,2021-09-07,0.0,05:00:00,2021-09-07 05:00:00,2.12734,76.3433,2.40729,90.3768,2.77298,74.2946,1.79724,71.0898,2.31653,85.3419,2.78927,73.7615,2.06417,83.452,2.94341,79.9165,2.50326,90.6728,0.00840611,0.0109501,0.00199537,0.00693861,0.00649604,0.000305046,0.0116815,0.0048306,0.00577072,18.8673,20.2694,21.3443,21.2208,20.4545,21.4157,20.6067,21.2369,20.5114
2021-09-07 06:00:00,2021-09-07,0.0,06:00:00,2021-09-07 06:00:00,1.22186,80.1825,1.92092,95.59,1.78339,79.8272,1.2288,79.4312,1.45952,88.6165,1.73584,85.3367,1.49967,86.0268,1.90834,81.2303,1.90467,97.0708,0.0127595,0.0114992,0.00905488,0.0100397,0.00943891,0.00886947,0.0118548,0.00822391,0.00597188,20.3919,18.1394,21.3398,21.306,20.3633,21.3958,18.6303,21.2371,20.2126
2021-09-07 07:00:00,2021-09-07,0.0,07:00:00,2021-09-07 07:00:00,1.1903,92.5717,1.52028,106.996,2.17556,95.4066,1.03195,90.1297,1.6549,100.623,1.84193,105.243,0.9131,99.7722,2.51769,95.4354,2.05053,108.851,0.0854147,0.0474435,0.080201,0.0971987,0.048419,0.113087,0.0617634,0.0397439,0.0203825,20.1275,19.7616,21.0627,20.9643,20.1269,21.1117,19.9372,20.9848,18.2903
2021-09-07 08:00:00,2021-09-07,0.0,08:00:00,2021-09-07 08:00:00,3.1332,92.4036,2.33954,109.119,4.55139,93.6768,2.76711,87.1793,2.95874,96.2045,4.19043,93.09,2.33036,96.8031,4.72185,97.0376,2.35116,111.833,0.0937613,0.283393,0.0831886,0.102982,0.0644777,0.115586,0.180106,0.0430183,0.190038,20.5134,19.9504,21.1508,21.0707,20.3187,21.1965,20.3106,21.0442,20.0854
2021-09-07 09:00:00,2021-09-07,0.0,09:00:00,2021-09-07 09:00:00,2.22578,84.6718,1.79532,97.7286,3.89759,91.3293,1.69442,73.8984,2.83799,97.083,3.21511,86.3254,0.952097,92.3149,4.51021,99.0018,2.10037,100.444,0.409418,0.988482,0.293347,0.542534,0.294446,0.394781,1.00993,0.205049,0.858521,20.2543,19.6054,21.1284,20.8575,20.2299,21.1243,19.8332,21.1014,19.8375
2021-09-07 10:00:00,2021-09-07,0.0,10:00:00,2021-09-07 10:00:00,2.57245,72.621,2.96056,86.5134,2.98897,74.4992,2.48745,71.5675,2.86656,78.5075,3.19696,75.0515,2.75233,80.7073,2.87331,77.7022,3.31544,89.0046,0.80635,1.68103,0.893798,0.919075,0.692492,0.848181,1.70208,1.03918,1.41828,20.2216,19.8715,20.8734,20.908,20.0446,20.9985,20.1766,20.7159,20.0845
2021-09-07 11:00:00,2021-09-07,0.0,11:00:00,2021-09-07 11:00:00,3.22851,80.5129,2.9342,92.4017,4.14752,75.7874,2.61361,79.3087,3.56963,83.5007,4.04248,78.7016,2.63667,89.2229,4.31445,78.1282,3.48184,93.1113,1.09612,1.78279,1.42702,1.20207,1.01692,1.33262,1.88658,1.72268,1.55927,20.3629,19.8881,20.975,20.9008,20.1834,21.0712,20.1908,20.818,20.1383
2021-09-07 12:00:00,2021-09-07,0.0,12:00:00,2021-09-07 12:00:00,4.23168,97.1257,3.84243,99.2922,5.03658,90.5342,3.314,94.851,4.5212,98.2682,4.6079,89.8409,3.71325,97.2196,5.37251,91.2696,4.07371,99.9327,0.947057,1.10637,1.53283,0.968959,0.89233,1.46738,1.10601,1.81072,0.901427,21.1028,21.5392,21.2273,21.489,21.0008,21.2718,21.7297,21.1233,21.5867
2021-09-07 13:00:00,2021-09-07,0.0,13:00:00,2021-09-07 13:00:00,2.76604,130.38,2.48551,123.524,4.50917,116.719,2.08656,117.427,3.64167,126.195,5.20225,111.491,1.62216,117.486,4.24868,117.126,3.12123,122.631,0.80761,0.413986,1.14571,0.88273,0.58968,1.04451,0.532267,1.24092,0.329375,21.9541,22.0537,21.4044,22.46,21.7555,21.6872,22.0128,21.0875,21.8605
2021-09-07 14:00:00,2021-09-07,0.0,14:00:00,2021-09-07 14:00:00,6.44747,119.008,5.19367,118.919,7.4977,115.46,5.11139,116.967,6.76897,119.579,7.12307,115.117,4.89864,117.055,7.8774,114.53,5.75733,121.386,0.884946,0.295555,0.762538,0.846935,0.609086,0.646764,0.50691,0.882138,0.133288,22.346,22.4791,21.5499,22.9914,21.6115,21.8058,22.7829,21.3082,21.9687
2021-09-07 15:00:00,2021-09-07,0.0,15:00:00,2021-09-07 15:00:00,7.63912,117.916,6.34185,117.308,8.52492,114.261,6.13782,114.914,7.94925,119.182,8.13651,113.103,6.11461,114.35,8.89403,114.083,6.98028,120.079,0.713996,0.266345,0.439515,0.637395,0.500764,0.224242,0.457476,0.628676,0.122445,23.1251,23.2207,21.6498,23.8105,22.6741,21.9625,23.4805,21.3513,23.2416
2021-09-07 16:00:00,2021-09-07,0.0,16:00:00,2021-09-07 16:00:00,7.89931,117.307,6.71234,118.072,8.76567,113.908,6.36975,114.997,8.23657,118.373,8.402,112.926,6.48975,116.619,9.13238,113.935,7.34999,119.468,0.375451,0.219774,0.153047,0.252985,0.359951,0.0892086,0.277486,0.327987,0.11543,23.0933,23.1666,21.5649,23.791,22.6651,21.8647,23.4416,21.2902,23.2124
2021-09-07 17:00:00,2021-09-07,0.0,17:00:00,2021-09-07 17:00:00,8.33348,114.573,7.15379,116.478,9.31735,111.643,6.76396,112.533,8.69898,115.801,8.96144,110.956,6.87708,114.892,9.74636,111.658,7.8954,117.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0852,22.9993,21.5877,23.7139,22.6713,21.8557,23.3139,21.3226,23.0824
2021-09-07 18:00:00,2021-09-07,0.0,18:00:00,2021-09-07 18:00:00,8.98836,111.153,7.44924,113.005,10.2175,108.233,7.24033,109.474,9.32657,112.321,9.8043,107.7,7.1035,110.755,10.6639,108.671,8.24045,114.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9669,22.7771,21.5598,23.5376,22.4975,21.7853,23.1323,21.3166,22.8615
2021-09-07 19:00:00,2021-09-07,0.0,19:00:00,2021-09-07 19:00:00,8.48452,105.314,7.21916,105.756,10.0907,104.426,6.82646,103.054,8.91436,107.267,9.62029,103.567,6.96202,102.778,10.6683,105.487,7.95154,107.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9602,22.5506,21.7774,23.5173,22.485,21.9772,22.9067,21.543,22.6953
2021-09-07 20:00:00,2021-09-07,0.0,20:00:00,2021-09-07 20:00:00,8.08721,99.1071,7.07395,102.056,9.64244,99.5205,6.63301,97.4434,8.45887,101.315,9.21354,98.8337,6.80027,99.4279,10.2956,100.97,7.86281,103.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2295,21.6076,21.7973,22.8712,21.8169,21.9195,21.9832,21.6273,21.7787
2021-09-07 21:00:00,2021-09-07,0.0,21:00:00,2021-09-07 21:00:00,6.91351,95.381,5.90566,101.061,8.19706,94.6712,6.02803,93.7609,7.291,97.6696,7.78008,94.0323,5.45376,97.8381,8.87405,96.7522,6.71683,101.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2566,20.6978,21.7705,22.259,21.0345,21.8552,21.0733,21.6381,20.8708
2021-09-07 22:00:00,2021-09-07,0.0,22:00:00,2021-09-07 22:00:00,6.12535,92.9265,5.05242,99.5468,7.53635,90.6644,5.42732,91.2534,6.48507,95.2303,7.2791,89.9691,4.67913,95.287,7.95691,93.0559,5.73389,100.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9333,20.3822,21.702,21.9122,20.7713,21.765,20.7187,21.5921,20.5602
2021-09-07 23:00:00,2021-09-07,0.0,23:00:00,2021-09-07 23:00:00,5.46588,91.563,4.71213,97.6432,7.48656,90.5118,4.90558,89.506,6.004,94.6541,7.22139,89.6569,4.19359,92.2316,8.02856,92.7537,5.49962,99.0765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4044,19.9013,21.3207,21.3811,20.2893,21.3705,20.2065,21.2221,20.1021
2021-09-08 00:00:00,2021-09-08,0.0,00:00:00,2021-09-08 00:00:00,3.4527,75.4743,4.05002,78.4663,3.99091,75.386,3.3146,70.4264,3.7285,79.919,4.53483,73.514,3.85623,69.9869,3.74667,81.7382,4.04905,80.1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1512,21.1595,21.1451,21.1489,21.1532,21.1441,21.1557,21.1458,21.1628
2021-09-08 01:00:00,2021-09-08,0.0,01:00:00,2021-09-08 01:00:00,4.56039,79.027,4.1808,84.2078,6.63824,78.3197,4.41543,76.6856,4.72176,80.9315,6.35858,77.9188,4.05372,78.805,6.84391,79.9205,4.31138,84.4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7911,19.5627,21.0589,21.0862,19.808,21.1224,19.8968,20.946,19.7051
2021-09-08 02:00:00,2021-09-08,0.0,02:00:00,2021-09-08 02:00:00,2.83283,79.0983,3.45489,81.3797,3.89266,78.9514,3.01173,76.7384,2.92679,81.5948,3.478,77.6827,3.04627,75.4889,4.15539,82.0168,3.58189,82.6183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8143,19.1024,20.6961,20.6953,19.0282,20.7234,19.3011,20.6073,19.2318
2021-09-08 03:00:00,2021-09-08,0.0,03:00:00,2021-09-08 03:00:00,2.13014,124.84,2.09731,130.551,3.38662,114.43,1.86673,128.473,2.1992,125.27,3.08819,115.813,1.69021,135.205,3.70327,116.221,2.42044,127.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3447,18.0371,20.673,20.4328,18.3106,20.6973,18.204,20.5924,18.4401
2021-09-08 04:00:00,2021-09-08,0.0,04:00:00,2021-09-08 04:00:00,4.17329,93.3811,3.12609,103.16,6.6867,91.5848,4.24711,91.8159,4.4642,96.7462,6.51539,92.085,2.81186,97.1245,6.96588,93.1112,3.33329,105.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.034,18.6922,20.7605,20.521,19.2285,20.8138,18.7632,20.6584,18.8307
2021-09-08 05:00:00,2021-09-08,0.0,05:00:00,2021-09-08 05:00:00,3.17502,78.7488,2.73513,85.2354,5.78028,80.3727,3.69012,78.277,3.14093,81.0314,5.83101,81.3129,2.70487,78.6193,5.83902,81.4993,2.73362,86.4205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4153,18.358,20.5854,20.3133,18.593,20.6505,18.5189,20.4716,18.3671
2021-09-08 06:00:00,2021-09-08,0.0,06:00:00,2021-09-08 06:00:00,1.23335,61.082,1.60754,87.7602,2.03682,60.2242,0.676826,53.1008,1.32358,66.4968,1.84798,63.1312,1.73787,67.9128,2.27778,65.0862,1.37116,91.7666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8699,17.2859,20.2784,19.9316,17.7278,20.3601,17.6704,20.1863,17.5887
2021-09-08 07:00:00,2021-09-08,0.0,07:00:00,2021-09-08 07:00:00,2.21437,74.9154,2.26588,74.0369,3.09957,71.7651,1.85512,71.6023,2.34322,83.2038,2.77052,73.0131,2.15584,63.4143,3.53775,76.717,2.2411,92.4179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2781,17.1473,20.0315,19.6703,17.2899,20.1208,17.3014,19.9085,17.1474
2021-09-08 08:00:00,2021-09-08,0.0,08:00:00,2021-09-08 08:00:00,1.87125,72.8721,2.37606,87.6904,2.34354,71.3773,1.28503,71.0882,2.52164,83.9938,2.29169,76.9894,2.28708,77.453,2.96155,77.1993,3.11825,93.6856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1732,17.1884,19.9411,19.5583,17.3226,20.0642,17.2894,19.868,17.9839
2021-09-08 09:00:00,2021-09-08,0.0,09:00:00,2021-09-08 09:00:00,1.1669,74.5054,2.4633,85.0486,1.09132,72.3889,0.837283,74.1509,1.63609,93.0529,1.79867,81.8356,2.49174,76.6993,0.915902,82.3774,2.58533,93.8213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2677,17.2408,19.9706,19.3763,17.0444,20.0826,17.3268,19.9098,17.3725
2021-09-08 10:00:00,2021-09-08,0.0,10:00:00,2021-09-08 10:00:00,3.4527,75.4743,4.05002,78.4663,3.99091,75.386,3.3146,70.4264,3.7285,79.919,4.53483,73.514,3.85623,69.9869,3.74667,81.7382,4.04905,80.1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8947,19.5232,20.3703,20.4098,19.691,20.5249,19.8615,20.2289,19.7258
2021-09-08 11:00:00,2021-09-08,0.0,11:00:00,2021-09-08 11:00:00,4.19357,72.9151,3.99335,68.8079,4.56279,74.3545,3.80771,70.2421,3.84088,77.3261,4.94497,71.2716,4.20148,66.4661,4.27759,80.322,3.95132,69.8774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4791,22.0101,21.9978,22.704,22.1756,22.095,22.3093,21.8349,22.1577
2021-09-08 12:00:00,2021-09-08,0.0,12:00:00,2021-09-08 12:00:00,4.16081,65.4745,3.68633,59.2891,3.80524,72.4205,3.60459,67.5319,3.88046,63.5943,4.03498,70.5845,3.81347,61.8062,3.51305,76.2105,3.79943,52.9248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4537,23.8636,22.8965,24.6998,24.1887,22.9415,24.187,22.7862,24.0107
2021-09-08 13:00:00,2021-09-08,0.0,13:00:00,2021-09-08 13:00:00,3.51401,55.223,3.24942,52.2839,2.66374,90.1628,2.84834,52.9295,3.28856,55.7429,2.41647,79.6753,3.44968,52.7438,3.34518,99.9851,3.29701,47.2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8916,25.3509,23.2083,26.2622,25.6652,23.4633,25.6725,23.0047,25.4755
2021-09-08 14:00:00,2021-09-08,0.0,14:00:00,2021-09-08 14:00:00,3.53771,66.6045,3.35338,50.263,5.34793,107.018,3.29117,62.3639,3.19507,70.8238,3.94961,98.0615,3.42421,54.6368,7.16335,111.456,3.65548,45.8306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3966,26.9246,23.6294,27.8242,27.0284,23.7566,27.2572,23.4335,27.0509
2021-09-08 15:00:00,2021-09-08,0.0,15:00:00,2021-09-08 15:00:00,5.25634,105.849,3.52111,66.148,10.2042,115.663,3.52965,96.6821,6.20362,110.479,8.9811,115.151,3.77998,61.5943,10.9548,114.47,3.42018,69.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5476,28.1051,23.5515,28.4762,26.8701,24.019,28.3805,23.1324,28.2478
2021-09-08 16:00:00,2021-09-08,0.0,16:00:00,2021-09-08 16:00:00,9.44993,114.884,4.73635,105.898,11.2924,110.397,7.60772,114.387,9.74012,113.777,10.8084,110.163,4.63976,101.668,11.5778,109.752,5.45002,109.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6896,28.531,23.3858,27.7097,25.932,23.7391,29.076,23.0764,28.2537
2021-09-08 17:00:00,2021-09-08,0.0,17:00:00,2021-09-08 17:00:00,9.24273,110.606,5.62267,108.73,11.1489,108.073,7.66557,109.853,9.47176,110.351,10.5268,107.737,5.5346,108.102,11.7122,107.603,6.47509,109.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8268,28.1706,23.7225,27.6361,26.162,24.0355,28.6721,23.4267,28.0009
2021-09-08 18:00:00,2021-09-08,0.0,18:00:00,2021-09-08 18:00:00,6.48291,100.395,5.41183,70.675,10.6038,109.875,4.96185,92.7858,7.19365,104.817,9.39084,109.164,5.82444,68.2719,11.4755,109.033,5.24971,71.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7785,29.8782,24.1664,29.8177,27.7151,24.5492,30.0426,23.8184,29.97
2021-09-08 19:00:00,2021-09-08,0.0,19:00:00,2021-09-08 19:00:00,7.25503,77.1431,5.94035,75.2439,6.20543,90.7934,5.96948,74.7958,7.13357,80.125,5.56707,86.0016,5.69145,72.0264,7.15766,95.6779,6.36063,75.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1891,28.4026,24.9087,29.5182,28.8593,24.9675,28.7235,24.8166,28.6207
2021-09-08 20:00:00,2021-09-08,0.0,20:00:00,2021-09-08 20:00:00,7.00337,78.5348,5.59266,77.6089,6.53365,83.0007,5.82081,76.5871,7.43077,82.8515,6.18455,80.9569,5.29061,70.7481,7.36832,86.5048,6.51516,83.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1371,26.275,24.7554,27.7303,26.7178,24.7338,26.5925,24.8086,26.4701
2021-09-08 21:00:00,2021-09-08,0.0,21:00:00,2021-09-08 21:00:00,5.2614,76.0607,5.59677,75.9681,5.7128,80.7592,4.78478,74.2563,6.68745,81.775,5.29149,80.7758,4.90174,67.8259,7.04731,82.7386,7.26355,82.7985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6115,24.2129,23.7971,25.8642,24.5378,23.7366,24.4485,23.9307,24.5205
2021-09-08 22:00:00,2021-09-08,0.0,22:00:00,2021-09-08 22:00:00,4.7925,74.6606,5.03147,69.3345,5.88188,75.0703,4.39112,71.6476,6.26888,81.203,5.52152,74.3185,4.12854,57.3344,7.22342,79.3033,6.40982,77.3201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9148,23.9066,23.5644,25.239,24.0382,23.5417,23.9659,23.6579,24.2492
2021-09-08 23:00:00,2021-09-08,0.0,23:00:00,2021-09-08 23:00:00,3.88255,69.4784,5.2347,61.8122,5.46245,74.4876,3.16002,66.847,4.47314,74.28,4.89857,72.2175,3.59277,49.9643,6.0623,79.3119,5.42241,67.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.435,23.8531,23.4369,24.8916,23.6404,23.3621,23.3951,23.4912,23.9758
2021-09-09 00:00:00,2021-09-09,0.0,00:00:00,2021-09-09 00:00:00,0.505195,142.729,0.895754,155.669,1.3018,122.141,0.413886,162.327,1.12066,139.983,1.41908,129.773,0.39231,211.65,1.36887,118.571,1.55765,156.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0249,23.1216,22.9336,22.9604,23.0895,22.8705,23.0557,22.997,23.1873
2021-09-09 01:00:00,2021-09-09,0.0,01:00:00,2021-09-09 01:00:00,2.33817,85.7725,2.21494,94.7411,3.27103,92.6423,2.36257,84.0026,2.5197,93.461,3.02553,94.7188,1.80512,80.494,3.75547,92.3941,2.85048,105.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5623,21.3799,22.9919,23.7811,21.7824,22.9083,21.577,23.0339,22.3096
2021-09-09 02:00:00,2021-09-09,0.0,02:00:00,2021-09-09 02:00:00,1.70786,92.1859,2.00629,101.468,2.49147,94.2005,1.07478,99.5991,2.42221,94.1709,1.95168,98.4852,0.928523,94.2997,3.43479,92.3235,2.69273,108.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9939,21.0218,22.7898,23.0783,21.2734,22.803,21.2943,22.7278,21.9684
2021-09-09 03:00:00,2021-09-09,0.0,03:00:00,2021-09-09 03:00:00,1.91508,79.8217,2.21568,95.7049,2.53596,81.3118,1.32524,70.0612,2.53224,92.7748,1.81982,74.3254,1.61105,82.6153,3.62453,89.1998,3.8264,105.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2446,20.3151,22.0566,22.3346,20.5891,22.1054,20.3315,21.967,21.4963
2021-09-09 04:00:00,2021-09-09,0.0,04:00:00,2021-09-09 04:00:00,1.7908,80.8597,2.31284,92.8354,2.5004,76.1414,0.925667,71.4164,2.55905,91.4372,2.21147,73.0491,1.3843,72.1831,3.34123,82.6566,2.80288,100.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.269,20.3525,22.451,22.2146,20.6481,22.5175,20.53,22.4748,21.3102
2021-09-09 05:00:00,2021-09-09,0.0,05:00:00,2021-09-09 05:00:00,0.992263,65.5616,1.84254,74.05,1.46944,81.7088,0.802845,65.5858,0.826187,59.4231,1.77802,81.9103,1.48942,51.6938,1.02334,76.4476,1.44669,81.5114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4042,19.8488,22.5592,22.0283,20.3622,22.6182,20.1498,22.4187,20.1452
2021-09-09 06:00:00,2021-09-09,0.0,06:00:00,2021-09-09 06:00:00,2.1254,130.056,2.18544,131.812,3.26424,122.76,1.32559,137.962,2.45779,126.12,3.00931,128.888,1.18883,146.172,3.59543,119.719,2.65882,130.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4794,19.2849,22.1516,21.5653,19.5578,22.1279,19.6227,22.0758,19.9966
